Feature ID	Taxon	Confidence
acfd2eeab55a389fe2d81df26f0840dd	d__Bacteria; p__Bacillota_I; c__Bacilli_A	0.9999999741745933
b7962433aa677cd274461a7508d41d8c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029	0.9514169849585408
613d736c2860aef03fa5cccdb0ac829b	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis	0.9962342666203714
33da6d216d752d44f7b176cbd052d660	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A; s__Phocaeicola_A vulgatus	0.9999996333995217
db574dcc3d9d41f2e62dd4fe551f41f8	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Thermus_A; s__Thermus_A scotoductus	0.997450858029241
83c7a571b9017e8b1589384bbe13c09b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia; s__Escherichia albertii	0.9554387782323489
f3e7c8e6f0d3b72aee88bea170360e2b	d__Bacteria; p__Bacillota_I; c__Bacilli_A	0.9999999580874279
a3965ac7bbf75cf82d6506516ff5d9ec	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia	0.8548787209146473
310f4393eddfeeb151b5d9cdcc1ae7c4	d__Bacteria; p__Bacillota_I; c__Bacilli_A	0.9999999112616458
ef4515a9ab0346cf3358b9b05997fc10	d__Bacteria; p__Bacillota_I; c__Bacilli_A	0.9999999638629694
232145e109be7264ec098d01143bdec1	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia	0.7744277771347868
ad5617adf0792809f743f90fcc954bab	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999996053670336
1fea2a6bf1aea22fff0344229fca56cf	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029	0.9061261531898165
3b875b4fef24a20e5ff05fb1926c08ec	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999963089693903
7a9d073d2329ee56db0ea1fe4ad59665	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_310392; f__Bacillaceae_G; g__Bacillus_A	0.9979185765759016
3ba968b9a9babdf904025e7752a5d037	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T saccharoperbutylacetonicum	0.7797236132945864
f146e3b5987a72233f585e0c12d34a40	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A; s__Phocaeicola_A vulgatus	0.9999984599127949
00d7bbeb3f7779738e54f675464a6a3f	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Thermus_A; s__Thermus_A scotoductus	0.9966613041947502
1ef50946e5efd5d73032214821bd8a26	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella stercorea	0.9999999766397141
4e22d83c7c660194fe4f97607774ed33	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Listeriaceae; g__Listeria_A	0.9622906375808246
d8f67ab7a2fcd7a6cafe186a92f140a5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Alloprevotella; s__Alloprevotella sp004555425	0.9994076265596665
b3b80f06f0d712bde861e75d3ba2a9f3	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes	0.7968140751432861
8fa92391bda312689287a455b68d46e6	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Latilactobacillus; s__Latilactobacillus curvatus	0.8865964824469744
fb233d2195d40dc3bdd3c41f16ce9d46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Sodaliphilus; s__	0.9025239487760371
c07df58f079cd34632b5a3bb92412caf	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__Holdemanella biformis	0.9853475342109964
9a1c04d4d60b28eedfba446da2feda8b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029	0.972863285085239
3159b53d857802bd9096d06f62f47ada	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera_A_38685; s__Megasphaera_A_38685 elsdenii	0.9998755366630212
8a7045c94958ce1ccd1d9fe3be569391	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__P3; g__; s__	0.999188031590506
a0839db637bc0fd23724f2b1f0ed52d5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella stercorea	0.9999974475016591
02ccdc0b9b826862fc941a902c3a15eb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria_563205	0.9991140856371479
57d901a843502c2b399793e7daaa4b6a	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Sphaerochaetales; f__Sphaerochaetaceae; g__Ornithospirochaeta; s__	0.9999967014332303
